,text,label,predicted_label,match,confidence
3104,"Patuloy na nakikipag-ugnayan ang Manila Economic and Cultural Office (MECO) sa awtoridad sa Taiwan para malaman kung may Pilipinong nadamay sa train accident sa Hualien, Taiwan nitong Biyernes ng umaga.",8,13,False,0.93752706
3105,"MULING ipinaalala ng Department of Interior and Local Government na hinidi ibinebenta at bawal i-xerox ang social amelioration card (SAC) na pinasasagutan sa mga pamilya na napili na tumanggap ng P5,000-P8,000 tulong pinansyal ng gobyerno.",6,5,False,0.51545924
3106,Iba pang sakit kailangang iwasang kumalat,8,8,True,0.9155478
3107,"Mag-anak sa isang barangay sa Tuguegarao City, positibo sa COVID-19",8,8,True,0.97402495
3108,May ideya na ba kayo kung ano ang mga pwedeng iregalo sa darating na February 14?,14,14,True,0.49622083
3109,15 huli sa magkakahiwalay na operasyon ng pulisya,6,6,True,0.5801716
3110,"Babala ng Phivolcs: Lugar ng Bulacan airport project bahain, mapanganib sa pagyanig",8,14,False,0.5326472
3111,Nagpyesta ang netizens matapos akusahan ni Mylene Mangudadatu sa social media ang kanyang asawang si Congressman Esmael “Toto” Mangudadatu ng pangangaliwa.,14,11,False,0.48305234
3112,HINDI umano totoo na nagdagsaan ang tao sa mga mall matapos ipatupad ang Modified Enhanced Community Quarantine gaya ng kumakalat sa social media.,11,11,True,0.6499592
3113,Rockfall event sa Mt. Mayon,8,10,False,0.5131502
3114,Kaso ng COVID-19 sa PH umabot na sa 111,8,8,True,0.68086004
3115,ARESTADO ang 31-anyos na lalaki na sinita ng pulisya dahil tumambay sa labas ng bahay sa Quezon City kaning madaling araw.,6,6,True,0.9503432
3116,12 volcanic quakes sa Bulkang Taal sa magdamag,8,14,False,0.3393351
3117,MULING umapela si Davao City Mayor Sara Duterte sa kanyang mga nasasakupan na labanan at palayasin sa kanilang komunidad ang mga miyembro ng New People’s Army.,7,12,False,0.87632275
3118,"Mga tinamaan ng COVID-19 sa Pilipinas, 294,591 na",8,8,True,0.95709527
3119,Mass testing ng COVID-19 sisimulan sa Abril 14,8,8,True,0.97679853
3120,Senado inaprubahan ang resolusyon na nananawagan sa NTC ikonsidera ang CDO vs ABS-CBN,4,4,True,0.5421653
3121,Wanted arestado sa QC,6,6,True,0.37582427
3122,"Bilang ng sugatang Filipino sa pagsabog sa Lebanon, nasa 47 na",8,9,False,0.3940186
3123,"“Fake News ito,” saad ng inilabas na advisory ng SSS.",6,11,False,0.47295448
3124,ISANG empleyado ng Kamara de Representantes ang nahawa ng coronavirus disease 2019.,8,8,True,0.96763825
3125,"MAAARING hulugan sa loob ng anim na buwan ng mga kustomer ng PLDT Inc., at Smart Communications Inc., ang kanilang outstanding bills.",1,5,False,0.8394075
3126,Mahigit 800 tour guides sa Cebu tumanggap ng ayuda,1,1,True,0.657158
3127,"Sa manifestation ni Deputy Speaker Rodante Marcoleta, sinabi nitong ikinalulugod niya ang ginawa ni Marinduque Rep. Lord Allan Velasco na pagbasag sa kanyang pananahimik patungkol sa mga isyu na gumimbal sa term-sharing ng pagka-Speaker.",12,12,True,0.90657103
3128,UP expert isinulong ang suspensyon ng klase hanggang Disyembre,5,5,True,0.88604116
3129,May quarantine pass lang makakapasok sa QC malls,6,5,False,0.62013423
3130,Empleyado ng Kamara na nahawa ng COVID-19 pumanaw na,8,8,True,0.7666164
3131,NAGLABAS ng official statement ang ABS-CBN hinggil sa quo warranto case na isinampa ni Solicitor General (SolGen) Jose Calida sa Supreme Court dahil sa umano’y mga paglabag sa legislative franchise nito.,4,6,False,0.5678211
3132,12 OFWs dumagdag sa bilang ng nahawa ng COVID-19,8,8,True,0.9764572
3133,MAAARI umanong nabawasan ang bilang ng mga lifeline consumer ngayong Enhanced Community Quarantine dahil nasa bahay lamang ang mga tao kaya mas mataas ang nakokonsumo nilang kuryente.,1,1,True,0.62046474
3134,Alamin: Iba’t ibang paraan para malaman ang bill mo sa Maynilad,14,5,False,0.8901314
3135,"NANGANGAILANGAN ng maraming tulong ang Bayanihan Operations Center ng University of the Philippines-Philippine General Hospital, na isa sa nangunguna sa pag-aalaga ng mga pasyenteng nahawa ng coronavirus disease 2019.",1,8,False,0.49259055
3136,HANGGANG ngayon ay marami pa rin ang nagsisiuwian ng kani-kanilang mga probinsya.,9,10,False,0.42868254
3137,"DALAWANG tao ang nasawi at walo pa ang nasugatan nang araruhin ng sports utility vehicle ang ilang opisyal ng barangay at residenteng nagsasagawa ng cleanup o paglilinis, sa San Pablo, Isabela, Martes ng umaga.",8,8,True,0.6907668
3138,Official seal ng Kamara gamit sa pagkakalat ng fake news,6,7,False,0.5983058
3139,"Senado, namahagi ng health packs sa Pasay City frontliners",8,8,True,0.9490734
3140,TINIYAK ng Palasyo na kontrolado  ng gobyerno ang sitwasyon sa harap naman ng mabilis na pagkalat ng coronavirus sa iba’t ibang bansa kung saan apektado na rin ang US.,8,8,True,0.9482582
3141,"Nadagdagan pa nang mahigit 2,200 ang bilang ng tinamaan ng Coronavirus Disease o COVID-19 sa Pilipinas.",8,8,True,0.9440555
3142,"Sa Christmas message ng Department of Social Welfare and Development, binalikan ang mga kalamidad at pagsubok na pinagdaanan ng bansa ngayong 2020.",2,9,False,0.6005191
3143,Kahoy nakuha sa pwet ng nasawing OFW,14,6,False,0.7806504
3144,"IMBES na makaipon at umasenso, nauuwi lang sa wala ang pinaghihirapan ng mga maliiit na negosyante sa Pilipinas nang dahil sa “5-6.”",0,13,False,0.809512
3145,NAKATAKDANG ihimlay sa Libingan ng mga Bayani ang retiradong sundalong binaril at napatay ng pulis na nagpatupad ng  quarantine sa Quezon City.,7,6,False,0.9486643
3146,14-araw sanggol positibo sa COVID-19,8,8,True,0.98217046
3147,"51% ng Pinoy nakakaranas ng ‘great stress’ dahil sa COVID-19, ayon sa SWS",11,8,False,0.79777956
3148,"Pagtanggal sa curfew, pinag-aaralan ng Metro Manila mayors",5,12,False,0.53673434
3149,Israel sisimulan na ang pagbabakuna kontra Covid-19 sa Disyembre 27,8,8,True,0.70841753
3150,"K Brosas pinagmumura ng basher, isinumbong sa employer: Isa-isa kayo sa ‘ken tapang n’yo, eh!",14,6,False,0.8562461
3151,Gusali 9 na oras nasunog,8,14,False,0.56556416
3152,UMABOT na sa 134 opisyal ng barangay ang sinampahan ng reklamo sa Department of Justice dahil sa iba’t ibang anomalya umano sa pamamahagi ng Social Amelioration Program.,6,6,True,0.75150084
3153,ABS-CBN agaw-eksena sa ‘Saksi’ ng GMA: Nakakikilabot! Nakakaiyak!,14,10,False,0.6968036
3154,"PALALAKASIN ng Department of Education-Malaybalay, Bukidnon ang kanilang Radio-Based Instruction (RBI) to Formal Education usa pagharap sa new normal.",1,9,False,0.3811473
3155,Ekonomiya ng Pilipinas bagsak,0,0,True,0.97461957
3156,MAY mga pasyente umano na namatay bago pa man lumabas ang resulta kung positibo ang mga ito sa coronavirus 2019 (COVID-19).,8,8,True,0.9827917
3157,"SUGATAN ang isang sundalo, kanyang misis at isa sa kanilang anak nang sumabog ang isang granada sa loob ng Camp Aguinaldo sa Quezon City Linggo ng umaga, ayon sa Armed Forces of the Philippines (AFP).",8,6,False,0.3124556
3158,"Sarado ng dalawang linggo ang main office ng Commission on Elections o Comelec sa Intramuros, Maynila dahil sa isasagawang extensive disinfection and decontamination.",8,8,True,0.9029027
3159,"Ilang public transportation, misa papayagan na sa GCQ pero…",1,9,False,0.7030173
3160,Pagtatabon sa creek sa Pangarap Village sa Caloocan pinahaharang sa korte,4,6,False,0.32825214
3161,Inaprubahan na ng Inter-Agency Task Force ang rekomendasyon na babaan pa ang edad ng mga bata na makalabas ng tahanan sa mga lugar na nasa ilalim ng Modified General Community Quarantine (MGCQ).,5,5,True,0.8506463
3162,"BUMABA ang naitalang krimen o “index crimes” ngayong taon, ayon sa report ng Philippine National Police (PNP).",6,6,True,0.8115428
3163,6 temporary health facility natapos sa loob ng 1 linggo,1,8,False,0.5466949
3164,"Puting pusang nilagyan ng turmeric, naging si Pikachu",14,14,True,0.5943173
3165,Posibleng tumaas ang pamasahe sa LRT-1 at LRT-2 matapos aprubahan ng Land Transportation Franchising and Regulatory Board (LTFRB) ang isang resolusyon mula sa Light Rail Transit Authority (LRTA).,0,1,False,0.387534
3166,"Motor sumalpok sa poste: 1 patay, 2 sugatan",8,6,False,0.39107016
3167,"Duterte: NCR, Region II, III,IV-A, Albay at Pangasinan isasailalim na sa GCQ",5,12,False,0.7584793
3168,Niyanig ng magnitude 3.5 na lindol ang lalawigan ng Zambales.,8,9,False,0.79091334
3169,Isang 4.4 magnitude na lindol ang tumama sa tubig malapit sa dulo ng mainland northern Luzon ganap na 4:57 ng umaga ngayong Sabado.,8,9,False,0.8283642
3170,Estudyanteng walang internet bibigyan ng printed learning materials,1,9,False,0.5168673
3171,"BIBIGYAN na rin ng accreditation ang coronavirus disease testing center ng Marikina City kailangan lang ay pumasa ang kanilang mga personnel sa proficiency test, ayon sa Inter-Agency Task Force.",1,8,False,0.8628616
3172,SINIMULAN na ng Land Transportation Office ang online transaction para sa mga naga-apply at nagre-renew ng lisensya sa pagmamaneho.,1,5,False,0.48966593
3173,"NAG-crash ang helicopter na sinasakyan ni Philippine National Police (PNP) chief Gen. Archie Gamboa Huwebes ng umaga sa San Pedro, Laguna.",8,9,False,0.49346715
3174,"Mangudadatu, may kabit umanong dating beauty queen, casino exec",14,6,False,0.9613448
3175,"Paalala ng DepEd, sangla ATM bawal",6,5,False,0.8555768
3176,"Pangulong Duterte, tinanggap na ang nominasyon ng PDP-Laban na tumakbong VP sa 2022 polls",12,12,True,0.97151136
3177,SINISI ng Philippine Statistics Authority (PSA) ang mga kaso ng “close matches” kaya marami ang naaantala sa pamimigay ng National ID.,1,5,False,0.32770413
3178,"TV Patrol sa mga rehiyon, mapapanood sa huling pagkakataon sa Biyernes",14,9,False,0.40241632
3179,WALANG tumama sa P278.9 milyong jackpot prize ng Ultra Lotto 6/58 sa bola noong Linggo ng gabi.,14,14,True,0.9294963
3180,"Nagsimula ang sunog sa ikatlong palapag ng bahay na pagmamay-ari ni Nida Corpuz sa Chico st., Sampaloc Site 2, Brgy. BF Homes alas-12:50 ng tanghali.",8,9,False,0.7745746
3181,P45B subsidy sa pasahod sa empleyado ng maliliit na kompanya inihirit,1,6,False,0.586559
3182,Imbentaryo ng bigas sa bansa bumagsak noong nakaraang buwan – PSA,1,0,False,0.52371895
3183,INIIMBESTIGAHAN na ang pulis na nagpunta sa Baguio City kahit positibo sa Covid-19 at kahit pa umiiral ang mga border restrictions na ipinatutupad ng Philippine National Police.,6,7,False,0.6758404
3184,3 huli sa P374K shabu,6,6,True,0.9002928
3185,NIYANIG ng magnitude 6.1 lindol ang Davao Occidental Huwebes ng gabi.,8,9,False,0.7797531
3186,OFWs na nahawa ng COVID-19 nadagdagan ng 38,8,8,True,0.9593979
3187,HINILING ng Office of the Solicitor General sa Korte Suprema na bawiin ang prangkisa ng broadcast network na ABS-CBN.,4,5,False,0.61310536
3188,"DOH iginiit ang pagsusuot ng face mask sa mga Christmas gatherings, events",8,8,True,0.97305894
3189,Rental holiday sa mga paliparan pinalawig,1,9,False,0.890471
3190,"PATAY ang isang lalaki nang makipagbarilan sa mga pulis matapos manutok, sa Calauan, Laguna, nitong Sabado.",6,6,True,0.9747506
3191,Commander ng police precinct sa Maynila dakip sa extortion,6,6,True,0.93963444
3192,Isinailalim sa calibrated containment and mitigation ang bahagi ng Brgy. San Martin De Porres sa Parañaque City.,8,9,False,0.49508655
3193,Nangangamba si Senator Francis Pangilinan na maaring kuwestiyonin ang legalidad kapag inamyendahan pa sa Kamara ang inaprubahan ng proposed P4.5 trilllion 2021 national budget.,4,5,False,0.74485564
3194,Customs nagbabala sa publiko laban sa posibleng paglaganap ng pekeng Covid-19 vaccines,8,8,True,0.7055077
3195,"“Trendsetter”, ganyan kung ilarawan ng mga tagapakinig ng bagong himpilan ng Radyo sa Calbayog City sa lalawigan ng Samar ang Infinite Radio Calbayog, 92.1 MHz.",10,9,False,0.2775219
3196,Ex-Army patay sa pulis,6,6,True,0.48337853
3197,Magnitude 5.1 lindol yumanig sa OccMindoro kagabi,8,9,False,0.63014776
3198,"IDINEKLARA ni Pangulong Duterte ang state of calamity sa buong Region IV-A o buong CALABARZON (Cavite, Laguna, Batangas, Rizal at Quezon) ilang linggo matapos ang pagsabog ng Bulkang Taal.",8,8,True,0.77517146
3199,MAY mga namamatay umano sa pneumonia na hindi nasusuri kung positibo ang mga ito sa coronavirus disease 2019.,8,8,True,0.98036385
3200,USAP-USAPAN ngayon ang dating First Lady Imelda Marcos dahil sa kanyang giant billboard sa EDSA.,14,12,False,0.8324905
3201,“‘Kickvacc’ nga ba ang dahilan kung bakit nabigo ang Pilipinas na masigurong makakabili ng 10 milyong doses ng Covid-19 vaccine mula sa Pfizer?,12,8,False,0.6880931
3202,MAAARI umanong magamit ang mga rapid antibody testing kits na bibilhin ng gobyerno para matukoy ang mga tao na mayroon ng antibodies na lumalaban sa coronavirus disease 2019 at maaari ng payagang makapasok sa trabaho.,8,8,True,0.9654517
3203,"HINDI umano nanlaban ang apat na sundalong napatay ng mga pulis sa Jolo, Sulu, kahapon, kaya hindi maintindihan ng hukbo kung bakit sila pinagbabaril, ayon kay Army chief Lt. Gen. Gilbert Gapay.",6,6,True,0.91387284
3204,11K empleyado mawawalan ng trabaho sa pagsasara ng ABS-CBN,1,9,False,0.5632568
3205,BFP nag-donate ng bahagi ng suweldo para sa apektado ng COVID-19,2,8,False,0.50553495
3206,"HALOS 86,000 overseas Filipino workers na apektado ng coronavirus disease 2019 pandemic ang natulungan na ang Department of Labor and Employment.",1,8,False,0.7426146
3207,"Maraming deputy speakers sa Kamara, hindi kailangan–political analyst",12,12,True,0.6867289
3208,ILANG araw na lang ay matatapos na ang binigay na palugit upang makapagparehistro ng SIM ang lahat ng Pilipinong subscribers.,1,5,False,0.7923368
3209,Hiniling ni Albay Rep. Joey Salceda sa Bureau of Customs (BOC) na payagan ang Department of Agriculture (DA) at iba pang opisina nito gaya Bureau of Animal Industry (BAI) na inspeksyunin ang mga karneng pumapasok sa Pilipinas.,5,1,False,0.45701754
3210,"Hindi huminto sa checkpoint sumalpok sa signage, 2 arestado",6,6,True,0.92729056
3211,"Reno Liver Spread rehistrado na, mabibili na muli–FDA",14,6,False,0.20943397
3212,Ika-31 petisyon kontra anti-terrorism law sa SC,4,6,False,0.3572004
3213,TULUYAN na ring nawalan ng trabaho bilang piloto ang dating GMA 7 reporter na si Steve Dailisan.,14,9,False,0.2903177
3214,9 timbog sa beach boxing,6,14,False,0.46251446
3215,"‘Balita, hindi anime’: Nancy Binay pabor sa pagbabalik ng ABS-CBN",12,12,True,0.5537905
3216,Sang-ayon si Manila City Mayor Isko Moreno sa desisyon ng Archdiocese of Manila na ipatupad ang 10-percent seating capacity sa mga simbahan sa lungsod.,2,5,False,0.39409384
3217,UMATRAS na si Buhay Rep. Lito Atienza sa kanyang pagboto ng “yes” sa anti-terror bill.,12,12,True,0.51883584
3218,Palasyo iginiit na walang VIP treatment kay Sen. dela Rosa,6,12,False,0.8911768
3219,Military truck na may dalang relief goods naaksidente: 4 kawal sugatan,8,6,False,0.9455304
3220,"MATAPOS ang ilang araw na pananahimik, sinagot ni San Juan Mayor Francis Zamora ang mga banat ni dating Sen. Jinggoy Estrada na hinaharang umano ng alkalde ang rolling store na inisyatibo ng anak nitong si Janella.",12,6,False,0.8661313
3221,"Tauhan ng BFP na gumala sa Boracay nagpositibo sa COVID-19, opisyal sinibak",8,8,True,0.95361423
3222,NANAWAGAN ang isang solon sa Globe Telecom at PLDT-Smart na bawasan ang singil nito sa text at tawag ngayong nasa  quarantine ang Luzon.,0,5,False,0.92436063
3223,KUNTENTO na sa “quarantine honeymoon” ang mag-asawang Aicelle Santos at Mark Zambrano.,14,14,True,0.36067566
3224,Nakataas pa rin ang heavy rainfall warning ang ilang lugar sa bansa.,8,9,False,0.69700444
3225,"DAHIL sa pagtaas ng generation charges, nag-announce ang Manila Electric Co.’s (Meralco) ng pagtaas sa singil sa kuryente ngayong buwan ng Mayo.",0,0,True,0.5650339
3226,"Arestado ang isang miyembro ng Abu Sayyaf Group sa ikinasang operasyon ng mga otoridad sa Saluping Island, Basilan alas 4:45 ng madaling araw nitong Biyernes.",7,7,True,0.5302131
3227,UMAPELA si Senador Win Gatchalian sa  mga private lending institutions na huwag nang patawan ng penalties ang mga mahuhuling bayad sa mga loan ng guro at iba pang kawani ng Department of Education (DepEd).,3,5,False,0.68467635
3228,HINILING ni ACT-CIS Rep. Jocelyn Tulfo sa Department of Education na i-extend ang enrollment sa pampublikong paaralan.,5,5,True,0.8239441
3229,Malapit umabot sa kalahating  milyon ang kabuuang bilang ng kaso ng coronavirus sa Pilipinas.,8,8,True,0.77306193
3230,Ang mga miyembro ng rescue team na naghahanap sa nawawalang eroplano. (Instagram  Reuters),14,7,False,0.7260127
3231,KALOBOSO ang 47-anyos na lalaki na wanted sa kasong rape sa Quezon City kagabi.,6,6,True,0.8949339
3232,"DAPAT umanong itigil ng Philippine Amusement and Gaming Corp., na pagmukhaing na limpak-limpak na pera ang ipapasok ng Philippine Offshore Gaming Operators sa kaban ng bayan.",0,0,True,0.7107537
3233,Mabilis at maagang paglaya ng mga matatandang preso sisimulan na,5,6,False,0.8431651
3234,"Karagdagang 43 Filipino abroad, gumaling sa COVID-19",8,8,True,0.9556378
3235,MAAARING sa pagtatapos na ang State of the Nation Address ni Pangulong Duterte magsimula ang pagtalakay sa aplikasyon ng ABS-CBN na ma-renew ang prangkisa nito.,12,12,True,0.42199335
3236,ILANG oras mula nang simula ng traslacion ng Itim na Nazareno kahapon ay nakolekta na 14 na truck ng basura ang lokal na pamahalaan ng Maynila.,10,1,False,0.7155573
3237,IPINAGHARAP na ng kaso si National Capital Region Police Office chief Maj. Gen. Debold Sinas at iba pang opisyal ng unit kaugnay ng kontrobersyal na pagdiriwang ng kanyang kaarawan.,6,6,True,0.91844076
3238,Duterte magdedesisyon ngayong linggo kaugnay ng lockdown sa Luzon,5,12,False,0.684605
3239,ISANG mananaya sa Isabela ang nanalo ng P65.7 milyong jackpot prize ng SuperLotto 6/49 sa bola noong Linggo.,14,14,True,0.9388516
