text,gold_label,chatgpt_label,match
"With high honors yarn?' Grade 11 student, 'niyabang' sertipiko ng academic award kahit saan",14,10,False
Cha-cha lalarga sa Kamara,5,12,False
MAS marami ang nagpapayo kay Coco Martin na huwag nang patulan ang patutsada sa kanya ni Solicitor General Jose Calida sa isyu ng pagpapasara sa ABS-CBN.,14,11,False
NAGLABAS ng paalala ang Land Transportation Franchising and Regulatory Board sa mga driver ng pampublikong sasakyan na kukuha ng tulong pinansyal mula sa gobyerno.,9,1,False
WALANG tumama sa P235 milyong jackpot prize ng Ultra Lotto 6/58 sa bola Martes ng gabi.,14,14,True
"Nadakip na ng mga otoridad ang isang Angkas rider na suspek sa pamamaril at pagpatay umano sa isang motorista sa Pasig City nitong Linggo matapos umano silang magtalo dahil lamang sa kanselasyon ng booking.Sa ulat na inilabas ng Pasig City Police nitong Miyerkules, kinilala lamang ang naarestong suspek na si alyas 'Roy,' na isang Angkas rider, at residente ng Brgy. Sauyo, Novaliches, Quezon City. Si Roy ang itinuturong suspek sa pamamaril at pagpatay sa biktimang si alyas 'Mark,' 37, at residente ng Brgy. San Antonio, Parañaque City.Lumilitaw na bago ang pag-aresto ay pinagbabaril ng isang rider ang biktima sa C6 Road kanto ng Kenneth Road, sa Brgy. Pinagbuhatan, Pasig City dakong alas-11:25 ng gabi ng Pebrero 5, 2023.",6,6,True
"Niyanig ng magnitude 5.9 na lindol ang probinsya ng Davo de Oro nitong Martes ng hapon, Marso 7, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",8,8,True
"Kung hindi mo na rin keri ang sobrang init ng panahon, baka sign na ‘yan para mag-milk tea ka bes. Gaya na lamang ng TikToker na ito pero ang trip niya, daks na version!",14,14,True
Nanganganib na mabangkarote ang Philippine Health Insurance Corporation (Philhealth) kung magpapatuloy pa sa susunod na taon ang pananalasa ng pandemya.,1,1,True
"May kabuuang 185 katao ang kumpirmadong nahawahan ng Covid-19 virus, sinabi ng Department of Health (DOH) nitong Linggo, Marso 19.",8,8,True
ISANG sunog ang sumiklab sa isang residential area sa Maynila kaninang umaga.,8,8,True
"Rendon Labador, dismayado sa grand opening ng resto: 'Fans ba lahat kayo ni Coco?'",14,14,True
LTO ilalabas papel na driver’s license,1,1,True
"Matatandaang noong October 31, 2022, malungkot na ibinalita ni Daryl na pumanaw na ang kaniyang butihing ina.Ayon pa kay Daryl, everytime raw siyang nagse-celebrate ng birthday iniispoiled daw niya ang kanyang ina, tinitreat niya ito. Sobrang thankful daw siya sa kanyang ina sa mga sakripisyo niya bilang Nanay.Kaya naman sa mismong araw ng birthday ni Daryl, ginawa pa rin niya ang usual na pagtreat sa kaniyang ina. Kagaya ng pagbili ng bouquet ng flowers sa isang flowers shop na pinakita niya habang nasa loob ng kotse. Maging ang paboritong pagkain ng kaniyang ina na beef mechado sa isang kilalang restoran sa La Loma ay kaniya ring binili. Iyon daw kasi ang isa sa mga pagkaing nirequest ng kaniyang ina bago ito pumanaw.“Ito yung isa sa pinakanami-miss ko na pakiramdam yung pabalik ka ng bahay uuwi ka ng bahay may dala kang flowers or may dala kang pagkain. Sobrang appreciative ng Nanay ko.”Pag-uwi ni Daryl, hinandog niya ang bulaklak na dala sa urn ng kaniyang ina.“Yan na ang aking mommy. Ma, may dala akong flowers para sayo. Happy birthday! Happy giving birthday sa akin, 36 years ago. Maraming maraming salamat sa lahat ng sakripisyo mo bilang Nanay. Sa lahat ng pagmamahal mo sa amin, pag-alaga mo sa amin. I love you Ma. Miss you. Para sa'yo itong flowers sana nakikita mo ito sa heaven. Sana namimiss mo rin kami. Miss na miss ka namin Ma. Miss na miss kita. I love you.""",14,14,True
Pinost ni Star Music Head Roxy Liquigan ang screenshot ng iTunes Philippines top song chart kung saan number one ang bagong kanta ni Maymay Entrata na ‘AUTODEADMA’.,14,14,True
"Ambulansya nabangin: 2 patay, 3 sugatan",8,8,True
PBBM bet sakupin NDRRMC,12,12,True
DINAKIP ang abogado makaraang magpumilit na dumaan sa fastlane na nakalaan lang sa mga frontliners kagabi sa Makati.,6,6,True
"UMAPELA ang isang partylist group sa gobyerno na unahin sa pagsasagawa ng mass testing ang Quezon City, ang lugar kung saan pinakamarami ang nahawa ng coronavirus disease 2019.",11,8,False
"Environmental group kinalampag DOTr, ibasura PMVIC",11,5,False
Higit 100 estudyante bulagta sa fire drill,8,8,True
"KAHIT Semana Santa ay nagkalat ang mga mapagsamantala, pero mabuti na lamang at palaging alisto ang mga pulis.",6,6,True
"Harry Potter' Daniel Radcliffe, magiging daddy na!",14,14,True
"Sanggol tsugi, erpat kritikal sa atake ng buwaya",8,8,True
"Miyembro ng Abu Sayyaf naaresto sa Saluping Island, Basilan",6,7,False
"Ika-4 panalo, nasungkit ng Ginebra vs Blackwater Bossing",14,14,True
"2 pumatay sa kapitbahay, minulto kaya sumuko",6,6,True
School principal natagpuang patay sa motel,6,14,False
"Number coding scheme, kanselado sa Abril 5",9,9,True
"Humigit kumulang sa P5.7 milyong halaga ang ipinagkaloob ng Taiwan bilang tulong sa rehabilitasyon ng mga nasirang kultural at makasaysayang istruktura sa Vigan City, kasunod ng Hulyo 2022 na lindol na yumanig sa ilang bahagi ng Luzon.",13,13,True
Suplay ng tubig galing sa Angat mananatiling normal,1,1,True
"Nagbanta ang abogado ni Negros Oriental 3rd District Rep. Arnolfo “Arnie” Teves Jr. nitong Huwebes, Mayo 11, na maghahain ng “legal action”, kabilang na ang pagsasampa ng kasong graft sa Office of the Ombudsman (OMB), sakaling kanselahin umano ang pasaporte ng kaniyang kliyente.",6,4,False
PNP nalambat 283 sugarol sa e-sabong,6,6,True
Mag-dyowa nirapido habang natutulog,6,6,True
Bantag diniin sa torture ng 6 jail guard,6,6,True
"Niyanig ng magnitude 4.1 na lindol ang probinsya ng Batanes nitong Linggo ng tanghali, Marso 26, ayon sa Philippine Institute of Volcanology and Seismology (Phivolcs).",8,8,True
"Epekto ng COVID-19 naramdaman na, kita ng PPA bumaba",8,0,False
"""Sana lang wala na namang tinamin, pero malamang may tinanim na naman ‘yan para magmukha akong masama. Sana lang wala.”",14,14,True
Pulis-Cebu patay sa COVID; pulis na nagkasakit 518 na,8,8,True
"Nawawalang babae, nilamon ng sawa",8,14,False
Apela sa Malacanang: Taripa sa e-motorcycle suspendihin,5,0,False
"Ermat, sanggol na anak, 4 iba pa tigok sa California shooting",6,6,True
ISANG Danish national at 11 iba pa ang naaresto ng pulisya sa magkakahiwalay na operasyon sa Quezon City.,6,6,True
"3,148 kaso ng Covid-19, naitala sa bansa nitong nakaraang linggo",8,8,True
Gamit sa pagmonitor ng Mayon ninakaw,6,6,True
"DAR, namahagi ng lupa sa mga magsasaka sa bansa",9,1,False
Sa loob ng susunod na 24 oras ay makararanas ng pag-ulan sa ilang bahagi ng bansa bunsod ng 3 weather system na umiiral.,8,8,True
"Pasyente sa isang ospital, nagpatiwakal",8,8,True
"Sugatan ang isang mag-asawa matapos silang pagbabarilin ng riding-in-tandem habang nakaupo sa tindahan ang mga ito noong Huwebes sa Ramon Magsaysay, Zamboanga del Sur.",6,6,True
"Walang tubig, sasakyan! Parañaque online ang klase",9,1,False
Pinay na transgender natagpuang patay sa New York hotel,6,6,True
"Vendor sumaklolo sa holdap, dinedo",6,6,True
Ilegal na droga mas mabiis na maikakalat sa GCQ,6,7,False
"Presyo ng gasolina, diesel tataas sa susunod na linggo",0,0,True
Biofertilizer ipapagamit sa mga magsasaka,9,1,False
Dela Rosa: Sumabak sa ROTC kesa mag-TikTok lang kayo,12,10,False
"Malapit nang mapanood sa mga sinehan ang biopic movie ng singer-politician at tinaguriang ""Queen of Jukebox"" na si Imelda Papin na may pamagat na ""Loyalista: The Untold Story of Imelda Papin.""Iikot ang istorya ng pelikula sa pagiging loyalista o die-hard supporter ni Papin kina dating Pangulong Ferdinand Marcos, Sr. at dating first lady Imelda Marcos noong 70s.Si Alice Dixson ang gaganap ditong Imelda habang si ER Ejercito naman ang dating pangulong Marcos. Si Optimum Star Claudine Barretto naman ang gaganap bilang young Imelda Papin.",14,14,True
"Gov't, umaaksyon na upang mailigtas OFWs sa Sudan",7,7,True
"Umaabot sa P300 milyong halaga ng mga pekeng sabon, shampoo at iba pang produkto ang nakumpiska ng mga awtoridad sa siyam na bodega sa Bulacan.",6,6,True
Hindi rin talaga nakatiis si Jeric Gonzales at talagang pinost ang pagmamahal niya kay Rabiya Mateo.,14,14,True
"Nasawi ang isang pulis nang aksidente umanong pumutok at tumama sa kanya ang bala ng nililinis niyang service firearm sa Lipa City, Batangas noong Linggo.",8,8,True
Tree planting ng BOC tuluy-tuloy,1,9,False
Netizens bilib kay Cristine Reyes sa ‘co-parenting’ nila ng dating asawa,14,14,True
"‘Yan daw ang aasahan sa buong linggo ng Semana Santo, ayon sa sa Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA).",8,14,False
Pinatawag ng korte sa Iran ang dalawang sikat na aktres dito dahil sa patuloy na pagtangging gumamit ng hijab sa mga pampublikong lugar.,6,4,False
Recovery rate ng COVID-19 cases sa QC nasa 60 porsyento,8,8,True
NANAWAGAN si House Deputy Speaker Johnny Pimentel sa mga credit  na bawasan ang kanilang interest rates para mapalakas ang spending capability ng mga ito.,5,0,False
"Masayang-masaya ngayon ang Kapamilya star na si Janine Gutierrez dahil nakatrabaho niya ang batikang aktres na si Dolly De Leon sa teleseryeng ""Dirty Linen."" ""Mami ko!!!!!!! Igaganti kita  So happy to work with you Miss  saad ni Janine sa caption.""I'm a fan 4ever and I will always treasure this little talk. Thank you thank youuuu,"" dagdag pa niya.",14,14,True
Soup-er sarap! ‘Yan ang katangian ng dalawang Pinoy sabaw ulam na pasok sa listahan ng Taste Atlas para sa “Top 50 Best Soups in the World”.,14,10,False
"Sa kauna-unahang pagkakataon, inamin ni Kapuso actor Ken Cha ang tungkol sa ilang mga bagay sa pagitan nila ng katambal na si Rita Daniela, sa episode ng ""Fast Talk with Boy Abunda.""Inamin ni Ken na nahulog ang loob niya kay Rita, at simula pa lamang ng kanilang serye noon ay may kasunduan na sila sa isa't isa. Matatandaang nagkasama sila sa seryeng ""My Special Tatay"" sa Dramarama sa Hapon ng GMA Network noong 2018.“Inamin namin sa isa't isa kung gaano namin kamahal 'yung isa't isa, more than friends, more than katrabaho, beyond that. Pero alam namin 'yung limitasyon namin. May sarili siyang priorities. Ako rin, Tito Boy,"" pag-amin ni Ken.Bagama't alam nilang mahal nila ang isa't isa higit pa sa isang loveteam, hindi nga umano ito nauwi sa isang relasyon. Aminado rin si Ken na may ilang bagay silang hindi napagkasunduan ni Rita at nasaktan niya ang damdamin nito.",14,14,True
Abot sa dalawang bilyong katao sa buong mundo ang apektado kapag tuluyang natuyo ang pinakamama­laking lawa at imbakan ng tubig sa mundo.,9,1,False
Inamin ng Land Transportation Office (LTO) na papaubos na ang supply nila ng plastic card kaya sa papel na muna ipapaimprenta ang mga driver’s license.,1,1,True
"Bumaba ng 2.66 porsyento ang mga naitalang krimen sa bansa mula Enero hanggang Nobyembre 13 ngayon taon kumpara sa kaparehong panahon noong 2021, sabi ng Philippine National Police (PNP).",6,6,True
Barangay sa Parañaque City nasa calibrated containment and mitigation,8,8,True
"Libre na shabu, marijuana, party drugs ‘pag adik walang kulong- Bato",6,6,True
"Muling sumabog ang bulkan sa bansang Indonesia na Mt. Merapi, isa sa mga pinakaaktibong bulkan sa buong mundo, nitong Martes, Marso 23, at nagbuga umano ng lava sa mahigit dalawang kilometro mula sa bunganga nito.",8,8,True
"Ibinahagi ito ng Facebook page na ‘Alak is Life’ kalakip ang aliw na caption na, “Bilisan nyo na ang tagay pre gagamitin na ni lola.”",14,14,True
CIDG nilantad 2 pulis na bumitbit sa missing sabungero,6,6,True
TALAGA nga namang magiging happy ang pasko ng mga residente ng Pasig City!,14,9,False
Kaugnay nito naglabas ng mga paalala ang Commission on Elections (Comelec) sa publiko sa mga ipatutupad na health protocols sa Comelec offices.,8,8,True
No-walk in sa mga kukuha ng dokumento sa QC hall,8,9,False
"Sinagot naman ito ni AJ, aniya wala raw siyang inagaw at binigyang-diin na hindi niya sinira ang pamilya nina Kylie at Aljur.""Madam, FYI walang inagaw, at lalong wala kaming nilokong tao alam yan ni Kylie, kung sira man family nila, one thing is for sure HINDI AKO ANG NANIRA NG FAMILY NILA. At literal na hiwalay na sila bago ako pumasok. kaya wala kang karapatan sabihinsa akin yan. Bakit hindi nyo na lang i research or hanapin kung sino ba talaga nanira? bakit ako ang sumasalo ng kasalanan na hindi ko naman ginawa? Anyway may you find your peace and happiness God bless you and you Family.""",14,14,True
Kumpirmado: US visa ni dela Rosa kinansela,12,4,False
"2 suspek sa pamamaslang sa utol ng mayor, patay sa ambush sa Negros",6,6,True
HINDI na nakapalag ang lalaki na nakunan ng siyam na sachet ng shabu makaraang mahuli sa checkpoint sa Talisay City kahapon.,6,6,True
Nagbigay ng tulong ang Department of Health (DOH) sa mga naapektuhan ng oil spill sa Oriental Mindoro.,9,8,False
"Mag-erpat, 1 pa dinakma sa droga",6,6,True
"‘Overcharged’ na E-bike, isinisi sa trahedya ng 1 pamilya",8,8,True
"Inatasan ni Pangulong Ferdinand “Bongbong” Marcos Jr. ang Department of Finance (DOF) na masusing pag-aralan ang tax incentive system sa bansa, partikular na sa export at domestic market-oriented enterprises.",5,5,True
"Ayon sa uploader, afford ngang bumili ng kape ang may-ari nito, subalit ""bilasa"" naman pagdating sa tamang akto ng pagtatapon ng basura.",14,10,False
3 huli sa P340K shabu,6,6,True
"Isa na namang drug den sa Mabalacat, tinibag ng mga otoridad",6,6,True
Gabriela binira ‘damage control’ ni Alex,14,12,False
Super Champion belt ni Pacquiao tinanggal na,14,14,True
DAVAO CITY - Iniharap na sa publiko ang isang lider ng New People's Army (NPA) na nahaharap sa patung-patong na kaso matapos maaresto sa Malaysia kamakailan.,6,6,True
Lanao del Sur at Bacolod City isinailalim sa MECQ simula Setyembre 8,8,5,False
Pagtaas ng internet demand ngayong Kapaskuhan dapat paghandaan ng telcos–NTC,1,1,True
"Usap-usapan ngayon ang pansamantalang leave of absence ni ""It's Showtime"" host Karylle sa naturang noontime show upang magpokus sa isang proyekto: ang pagbida sa teatro.Bibida sina Karylle at singer-actor-host na si Markki Stroem sa ""The Sound of Music"" musical play, ayon sa panayam ni ABS-CBN showbiz reporter MJ Felipe.""Karylle and Markki Stroem both expressed excitement to be part of the Manila staging of 'The Sound of Music'.""""They both auditioned for their respective roles and to focus on her preparations, Karylle has already filed her leave from 'It's Showtime',"" saad sa caption ng tweet ni MJ.",14,14,True
Muling nagbabala ang Bureau of Immigration (BI) sa publiko laban sa mga dayuhang kawatan na kinaladkad ang pangalan ng ahensya para linlangin at gatasan ang kanilang mga kababayan sa online love scam.,6,6,True
Pang-aabuso sa bata binabantayan,6,6,True
"Pumangalawa ang Pilipinas sa tinaguriang “most Instagrammable” na bansa sa buong mundo, ayon sa ranking ng isang international travel website.",14,14,True
"SRA, Customs binabraso sa smuggled asukal",6,6,True
Marcos ginawaran ng full military honors sa Pentagon,13,7,False
DOH nagre-recruit ng mga nurse para sa Metro Manila,8,1,False
CBCP: Gadget tantanan sa Semana Santa,2,2,True
Patay ang dalawa katao habang sugatan ang 11 iba pa matapos magsalpukan ang isang Asian Utility Vehicle (AUV) at kotse sa Pagadian City nitong Linggo.,8,8,True
Malapit na umanong masibak sa puwesto si suspended Bureau of Corrections (BuCor) chief Gerald Bantag.,12,6,False
Barangay kagawad itinumba ng 7 bala,6,6,True
"PBBM inurot ng Senate leader: Palpak, makupad sa gabinete sipain na!",12,12,True
"SMC bibili ng P500M PPE, ibibigay sa frontliners",8,1,False
"INAASAHANG magla-landfall sa Real o Infanta, Quezon ang bagyong Ambo sa pagitan ng 5 ng hapon hanggang 7 ng gabi.",8,8,True
"Kasalan na ba?' Ava Mendez, may sey na sa engagement rumor nila ni Skusta Clee",14,14,True
"Nais ni Senator Robin Padilla na maibalik muli ang parusang kamatayan sa bansa.Layunin aniya nito na hindi na maulit angpagpaslang kay Negros Oriental Governor Roel Degamo at walong iba pa kamakailan.Sa pagdinig ng Senate Committee on Public Order and Dangerous Drugs kaugnay sa pagpaslang kay Degamo nitong Lunes, binanggit ni Padilla na mga dating sundalo ang ilang suspek sa pagpatay kay Degamo.Giit ng senador, kailangan ng mas matinding parusa sa mga tumaksil sa kanilang panunumpang ipagtanggol ang taumbayan.",5,6,False
"12-anyos na batang lalaki, patay sa sunog sa Tondo",8,8,True
Patay ang isang mister nang bumangga ang sinasakyan nitong motorsiklo sa trak sa kanyang likuran sa Caloocan City kahapon.,8,8,True
"Grupong nag-party sa beach resort sa Batangas, huli sa videocam",6,6,True
ARESTADO ang pito katao sa magkahiwalay na operasyon ng pulisya sa Quezon City.,6,6,True
Dahil diyan ay mas pinaigting ng Philippine Coast Guard (PCG) ang seguridad ng mga pasahero sa mga pantalan.,7,7,True
Wanted sa sabong arestado,6,6,True
